영화코드,영화명,누적관객수,배우파워,평점,코멘트수,일차,일차2,일차3,국적군,감독평균최대관객수,감독.group,배급사평균최대관객수,배급사.group,장르평균최대관객수,장르.group,요일구분,월.group,평점계,기사수,등급평균최대관객수,공휴일평균관객수,공휴일누적평균관객수,공휴일총합
105,논스톱,1068600,9970897,7.81,678,7,49,343,0,858231.6667,2,1665753.608,2,2008837.893,4,0,3,5295.18,8866,1731104.126,42032.47881,459915.4243,835765.8909
105,논스톱,1138788,9970897,7.81,678,8,64,512,0,858231.6667,2,1665753.608,2,2008837.893,4,1,3,5295.18,8866,1731104.126,42032.47881,501947.9031,835765.8909
105,논스톱,1309838,9970897,7.81,678,9,81,729,0,858231.6667,2,1665753.608,2,2008837.893,4,2,3,5295.18,8866,1731104.126,103860.2757,605808.1788,835765.8909
105,논스톱,1464426,9970897,7.81,678,10,100,1000,0,858231.6667,2,1665753.608,2,2008837.893,4,2,3,5295.18,8866,1731104.126,103860.2757,709668.4545,835765.8909
105,논스톱,1502915,9970897,7.81,678,11,121,1331,0,858231.6667,2,1665753.608,2,2008837.893,4,0,3,5295.18,8866,1731104.126,42032.47881,751700.9334,835765.8909
105,논스톱,1535649,9970897,7.81,678,12,144,1728,0,858231.6667,2,1665753.608,2,2008837.893,4,0,3,5295.18,8866,1731104.126,42032.47881,793733.4122,835765.8909
105,논스톱,1572413,9970897,7.81,678,13,169,2197,0,858231.6667,2,1665753.608,2,2008837.893,4,0,3,5295.18,8866,1731104.126,42032.47881,835765.891,835765.8909
106,눈길,41013,668983,8.72,211,0,0,0,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,129807.4832,129807.4832,923540.8953
106,눈길,50085,668983,8.72,211,1,1,1,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,171839.962,923540.8953
106,눈길,58242,668983,8.72,211,2,4,8,1,127069,1,127069,1,1158457,3,1,3,1839.92,558721,1731104.126,42032.47881,213872.4409,923540.8953
106,눈길,74332,668983,8.72,211,3,9,27,1,127069,1,127069,1,1158457,3,2,3,1839.92,558721,1731104.126,103860.2757,317732.7166,923540.8953
106,눈길,89721,668983,8.72,211,4,16,64,1,127069,1,127069,1,1158457,3,2,3,1839.92,558721,1731104.126,103860.2757,421592.9923,923540.8953
106,눈길,94910,668983,8.72,211,5,25,125,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,463625.4711,923540.8953
106,눈길,101265,668983,8.72,211,6,36,216,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,505657.9499,923540.8953
106,눈길,104626,668983,8.72,211,7,49,343,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,547690.4287,923540.8953
106,눈길,107040,668983,8.72,211,8,64,512,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,589722.9075,923540.8953
106,눈길,109266,668983,8.72,211,9,81,729,1,127069,1,127069,1,1158457,3,1,3,1839.92,558721,1731104.126,42032.47881,631755.3863,923540.8953
106,눈길,114115,668983,8.72,211,10,100,1000,1,127069,1,127069,1,1158457,3,2,3,1839.92,558721,1731104.126,103860.2757,735615.6621,923540.8953
106,눈길,118820,668983,8.72,211,11,121,1331,1,127069,1,127069,1,1158457,3,2,3,1839.92,558721,1731104.126,103860.2757,839475.9378,923540.8953
106,눈길,120509,668983,8.72,211,12,144,1728,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,881508.4166,923540.8953
106,눈길,122235,668983,8.72,211,13,169,2197,1,127069,1,127069,1,1158457,3,0,3,1839.92,558721,1731104.126,42032.47881,923540.8954,923540.8953
107,눈의 여왕,11679,3620160,6.43,69,0,0,0,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,42032.47881,835765.8909
107,눈의 여왕,20422,3620160,6.43,69,1,1,1,2,275828,1,1665753.608,2,670653.4828,2,1,2,443.67,3611,701045.3636,42032.47881,84064.95763,835765.8909
107,눈의 여왕,55973,3620160,6.43,69,2,4,8,2,275828,1,1665753.608,2,670653.4828,2,2,2,443.67,3611,701045.3636,103860.2757,187925.2333,835765.8909
107,눈의 여왕,85087,3620160,6.43,69,3,9,27,2,275828,1,1665753.608,2,670653.4828,2,2,2,443.67,3611,701045.3636,103860.2757,291785.5091,835765.8909
107,눈의 여왕,148814,3620160,6.43,69,4,16,64,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,333817.9879,835765.8909
107,눈의 여왕,174631,3620160,6.43,69,5,25,125,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,375850.4667,835765.8909
107,눈의 여왕,182378,3620160,6.43,69,6,36,216,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,417882.9455,835765.8909
107,눈의 여왕,187800,3620160,6.43,69,7,49,343,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,459915.4243,835765.8909
107,눈의 여왕,194815,3620160,6.43,69,8,64,512,2,275828,1,1665753.608,2,670653.4828,2,1,2,443.67,3611,701045.3636,42032.47881,501947.9031,835765.8909
107,눈의 여왕,220565,3620160,6.43,69,9,81,729,2,275828,1,1665753.608,2,670653.4828,2,2,2,443.67,3611,701045.3636,103860.2757,605808.1788,835765.8909
107,눈의 여왕,245977,3620160,6.43,69,10,100,1000,2,275828,1,1665753.608,2,670653.4828,2,2,2,443.67,3611,701045.3636,103860.2757,709668.4545,835765.8909
107,눈의 여왕,251748,3620160,6.43,69,11,121,1331,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,751700.9334,835765.8909
107,눈의 여왕,259883,3620160,6.43,69,12,144,1728,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,793733.4122,835765.8909
107,눈의 여왕,268436,3620160,6.43,69,13,169,2197,2,275828,1,1665753.608,2,670653.4828,2,0,2,443.67,3611,701045.3636,42032.47881,835765.891,835765.8909
108,눈의 여왕 2: 트롤의 마법거울,17558,1,7.44,165,0,0,0,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,42032.47881,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,175721,1,7.44,165,1,1,1,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,129807.4832,171839.962,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,214753,1,7.44,165,2,4,8,2,488892.5,1,482278.1,1,670653.5,2,1,2,1227.6,359,701045.3636,42032.47881,213872.4409,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,298490,1,7.44,165,3,9,27,2,488892.5,1,482278.1,1,670653.5,2,2,2,1227.6,359,701045.3636,103860.2757,317732.7166,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,378073,1,7.44,165,4,16,64,2,488892.5,1,482278.1,1,670653.5,2,2,2,1227.6,359,701045.3636,103860.2757,421592.9923,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,422759,1,7.44,165,5,25,125,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,463625.4711,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,470717,1,7.44,165,6,36,216,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,505657.9499,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,498320,1,7.44,165,7,49,343,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,547690.4287,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,529298,1,7.44,165,8,64,512,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,129807.4832,677497.912,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,548160,1,7.44,165,9,81,729,2,488892.5,1,482278.1,1,670653.5,2,1,2,1227.6,359,701045.3636,42032.47881,719530.3908,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,568042,1,7.44,165,10,100,1000,2,488892.5,1,482278.1,1,670653.5,2,2,2,1227.6,359,701045.3636,103860.2757,823390.6665,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,584282,1,7.44,165,11,121,1331,2,488892.5,1,482278.1,1,670653.5,2,2,2,1227.6,359,701045.3636,103860.2757,927250.9422,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,588575,1,7.44,165,12,144,1728,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,969283.421,1011315.9
108,눈의 여왕 2: 트롤의 마법거울,594955,1,7.44,165,13,169,2197,2,488892.5,1,482278.1,1,670653.5,2,0,2,1227.6,359,701045.3636,42032.47881,1011315.9,1011315.9
109,눈의 여왕 3: 눈과 불의 마법대결,36987,2743951,8.78,63,0,0,0,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,42032.47881,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,71471,2743951,8.78,63,1,1,1,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,84064.95763,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,104687,2743951,8.78,63,2,4,8,2,488892.5,1,216825.7,1,670653.5,2,1,2,553.14,358,701045.3636,42032.47881,126097.4364,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,174566,2743951,8.78,63,3,9,27,2,488892.5,1,216825.7,1,670653.5,2,2,2,553.14,358,701045.3636,103860.2757,229957.7122,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,242171,2743951,8.78,63,4,16,64,2,488892.5,1,216825.7,1,670653.5,2,2,2,553.14,358,701045.3636,103860.2757,333817.9879,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,259495,2743951,8.78,63,5,25,125,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,375850.4667,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,281338,2743951,8.78,63,6,36,216,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,417882.9455,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,296708,2743951,8.78,63,7,49,343,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,459915.4243,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,305784,2743951,8.78,63,8,64,512,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,501947.9031,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,313647,2743951,8.78,63,9,81,729,2,488892.5,1,216825.7,1,670653.5,2,1,2,553.14,358,701045.3636,42032.47881,543980.3819,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,330326,2743951,8.78,63,10,100,1000,2,488892.5,1,216825.7,1,670653.5,2,2,2,553.14,358,701045.3636,103860.2757,647840.6576,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,346092,2743951,8.78,63,11,121,1331,2,488892.5,1,216825.7,1,670653.5,2,2,2,553.14,358,701045.3636,103860.2757,751700.9334,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,349054,2743951,8.78,63,12,144,1728,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,793733.4122,835765.8909
109,눈의 여왕 3: 눈과 불의 마법대결,354327,2743951,8.78,63,13,169,2197,2,488892.5,1,216825.7,1,670653.5,2,0,2,553.14,358,701045.3636,42032.47881,835765.891,835765.8909
110,니드 포 스피드,10392,1722976,7.24,125,0,0,0,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,42032.47881,835765.8909
110,니드 포 스피드,21233,1722976,7.24,125,1,1,1,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,84064.95763,835765.8909
110,니드 포 스피드,36011,1722976,7.24,125,2,4,8,0,105248,1,1560090.167,2,2008837.893,4,1,3,905,725,1731104.126,42032.47881,126097.4364,835765.8909
110,니드 포 스피드,60734,1722976,7.24,125,3,9,27,0,105248,1,1560090.167,2,2008837.893,4,2,3,905,725,1731104.126,103860.2757,229957.7122,835765.8909
110,니드 포 스피드,81887,1722976,7.24,125,4,16,64,0,105248,1,1560090.167,2,2008837.893,4,2,3,905,725,1731104.126,103860.2757,333817.9879,835765.8909
110,니드 포 스피드,88503,1722976,7.24,125,5,25,125,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,375850.4667,835765.8909
110,니드 포 스피드,94473,1722976,7.24,125,6,36,216,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,417882.9455,835765.8909
110,니드 포 스피드,95728,1722976,7.24,125,7,49,343,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,459915.4243,835765.8909
110,니드 포 스피드,96782,1722976,7.24,125,8,64,512,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,501947.9031,835765.8909
110,니드 포 스피드,98203,1722976,7.24,125,9,81,729,0,105248,1,1560090.167,2,2008837.893,4,1,3,905,725,1731104.126,42032.47881,543980.3819,835765.8909
110,니드 포 스피드,100415,1722976,7.24,125,10,100,1000,0,105248,1,1560090.167,2,2008837.893,4,2,3,905,725,1731104.126,103860.2757,647840.6576,835765.8909
110,니드 포 스피드,102792,1722976,7.24,125,11,121,1331,0,105248,1,1560090.167,2,2008837.893,4,2,3,905,725,1731104.126,103860.2757,751700.9334,835765.8909
110,니드 포 스피드,103947,1722976,7.24,125,12,144,1728,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,793733.4122,835765.8909
110,니드 포 스피드,105083,1722976,7.24,125,13,169,2197,0,105248,1,1560090.167,2,2008837.893,4,0,3,905,725,1731104.126,42032.47881,835765.891,835765.8909
111,닌자터틀,54297,1437217,6.71,237,0,0,0,0,399605,1,1873169,2,2008838,4,0,1,1590.27,3844,1676603.312,42032.47881,42032.47881,1099090.904
111,닌자터틀,105186,1437217,6.71,237,1,1,1,0,399605,1,1873169,2,2008838,4,1,1,1590.27,3844,1676603.312,42032.47881,84064.95763,1099090.904
111,닌자터틀,215016,1437217,6.71,237,2,4,8,0,399605,1,1873169,2,2008838,4,2,1,1590.27,3844,1676603.312,103860.2757,187925.2333,1099090.904
111,닌자터틀,313781,1437217,6.71,237,3,9,27,0,399605,1,1873169,2,2008838,4,2,1,1590.27,3844,1676603.312,103860.2757,291785.5091,1099090.904
111,닌자터틀,334854,1437217,6.71,237,4,16,64,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,42032.47881,333817.9879,1099090.904
111,닌자터틀,351968,1437217,6.71,237,5,25,125,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,42032.47881,375850.4667,1099090.904
111,닌자터틀,354727,1437217,6.71,237,6,36,216,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,42032.47881,417882.9455,1099090.904
111,닌자터틀,356757,1437217,6.71,237,7,49,343,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,42032.47881,459915.4243,1099090.904
111,닌자터틀,359789,1437217,6.71,237,8,64,512,0,399605,1,1873169,2,2008838,4,1,2,1590.27,3844,1676603.312,42032.47881,501947.9031,1099090.904
111,닌자터틀,366857,1437217,6.71,237,9,81,729,0,399605,1,1873169,2,2008838,4,2,2,1590.27,3844,1676603.312,103860.2757,605808.1788,1099090.904
111,닌자터틀,373866,1437217,6.71,237,10,100,1000,0,399605,1,1873169,2,2008838,4,2,2,1590.27,3844,1676603.312,103860.2757,709668.4545,1099090.904
111,닌자터틀,380805,1437217,6.71,237,11,121,1331,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,129807.4832,839475.9378,1099090.904
111,닌자터틀,389194,1437217,6.71,237,12,144,1728,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,129807.4832,969283.421,1099090.904
111,닌자터틀,397166,1437217,6.71,237,13,169,2197,0,399605,1,1873169,2,2008838,4,0,2,1590.27,3844,1676603.312,129807.4832,1099090.904,1099090.904
112,닌자터틀 : 어둠의 히어로,29211,1743701,7.24,156,0,0,0,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,42032.47881,835765.8909
112,닌자터틀 : 어둠의 히어로,56687,1743701,7.24,156,1,1,1,0,235207,1,1154853,2,2008838,4,1,2,1129.44,458,1676603.312,42032.47881,84064.95763,835765.8909
112,닌자터틀 : 어둠의 히어로,117911,1743701,7.24,156,2,4,8,0,235207,1,1154853,2,2008838,4,2,2,1129.44,458,1676603.312,103860.2757,187925.2333,835765.8909
112,닌자터틀 : 어둠의 히어로,178591,1743701,7.24,156,3,9,27,0,235207,1,1154853,2,2008838,4,2,2,1129.44,458,1676603.312,103860.2757,291785.5091,835765.8909
112,닌자터틀 : 어둠의 히어로,191470,1743701,7.24,156,4,16,64,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,333817.9879,835765.8909
112,닌자터틀 : 어둠의 히어로,204038,1743701,7.24,156,5,25,125,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,375850.4667,835765.8909
112,닌자터틀 : 어둠의 히어로,208444,1743701,7.24,156,6,36,216,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,417882.9455,835765.8909
112,닌자터틀 : 어둠의 히어로,210756,1743701,7.24,156,7,49,343,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,459915.4243,835765.8909
112,닌자터틀 : 어둠의 히어로,213857,1743701,7.24,156,8,64,512,0,235207,1,1154853,2,2008838,4,1,2,1129.44,458,1676603.312,42032.47881,501947.9031,835765.8909
112,닌자터틀 : 어둠의 히어로,221984,1743701,7.24,156,9,81,729,0,235207,1,1154853,2,2008838,4,2,2,1129.44,458,1676603.312,103860.2757,605808.1788,835765.8909
112,닌자터틀 : 어둠의 히어로,231051,1743701,7.24,156,10,100,1000,0,235207,1,1154853,2,2008838,4,2,2,1129.44,458,1676603.312,103860.2757,709668.4545,835765.8909
112,닌자터틀 : 어둠의 히어로,232697,1743701,7.24,156,11,121,1331,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,751700.9334,835765.8909
112,닌자터틀 : 어둠의 히어로,234256,1743701,7.24,156,12,144,1728,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,793733.4122,835765.8909
112,닌자터틀 : 어둠의 히어로,234385,1743701,7.24,156,13,169,2197,0,235207,1,1154853,2,2008838,4,0,2,1129.44,458,1676603.312,42032.47881,835765.891,835765.8909
113,"님아, 그 강을 건너지 마오",14805,9603746,8.96,1273,0,0,0,1,1633979,2,1633979,2,726771.8,2,0,3,11406.08,7492,701045.3636,42032.47881,42032.47881,835765.8909
113,"님아, 그 강을 건너지 마오",24611,9603746,8.96,1273,1,1,1,1,1633979,2,1633979,2,726771.8,2,1,3,11406.08,7492,701045.3636,42032.47881,84064.95763,835765.8909
113,"님아, 그 강을 건너지 마오",44359,9603746,8.96,1273,2,4,8,1,1633979,2,1633979,2,726771.8,2,2,3,11406.08,7492,701045.3636,103860.2757,187925.2333,835765.8909
113,"님아, 그 강을 건너지 마오",68848,9603746,8.96,1273,3,9,27,1,1633979,2,1633979,2,726771.8,2,2,3,11406.08,7492,701045.3636,103860.2757,291785.5091,835765.8909
113,"님아, 그 강을 건너지 마오",81604,9603746,8.96,1273,4,16,64,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,333817.9879,835765.8909
113,"님아, 그 강을 건너지 마오",93460,9603746,8.96,1273,5,25,125,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,375850.4667,835765.8909
113,"님아, 그 강을 건너지 마오",106398,9603746,8.96,1273,6,36,216,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,417882.9455,835765.8909
113,"님아, 그 강을 건너지 마오",120392,9603746,8.96,1273,7,49,343,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,459915.4243,835765.8909
113,"님아, 그 강을 건너지 마오",140984,9603746,8.96,1273,8,64,512,1,1633979,2,1633979,2,726771.8,2,1,2,11406.08,7492,701045.3636,42032.47881,501947.9031,835765.8909
113,"님아, 그 강을 건너지 마오",186846,9603746,8.96,1273,9,81,729,1,1633979,2,1633979,2,726771.8,2,2,2,11406.08,7492,701045.3636,103860.2757,605808.1788,835765.8909
113,"님아, 그 강을 건너지 마오",240881,9603746,8.96,1273,10,100,1000,1,1633979,2,1633979,2,726771.8,2,2,2,11406.08,7492,701045.3636,103860.2757,709668.4545,835765.8909
113,"님아, 그 강을 건너지 마오",270329,9603746,8.96,1273,11,121,1331,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,751700.9334,835765.8909
113,"님아, 그 강을 건너지 마오",305178,9603746,8.96,1273,12,144,1728,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,793733.4122,835765.8909
113,"님아, 그 강을 건너지 마오",354503,9603746,8.96,1273,13,169,2197,1,1633979,2,1633979,2,726771.8,2,0,2,11406.08,7492,701045.3636,42032.47881,835765.891,835765.8909
114,다이노 타임,3705,1465663,8.91,23,0,0,0,1,275352,1,1873169,2,670653.5,2,0,3,204.93,653,701045.3636,42032.47881,42032.47881,923540.8953
114,다이노 타임,21718,1465663,8.91,23,1,1,1,1,275352,1,1873169,2,670653.5,2,1,2,204.93,653,701045.3636,42032.47881,84064.95763,923540.8953
114,다이노 타임,46997,1465663,8.91,23,2,4,8,1,275352,1,1873169,2,670653.5,2,2,2,204.93,653,701045.3636,103860.2757,187925.2333,923540.8953
114,다이노 타임,78134,1465663,8.91,23,3,9,27,1,275352,1,1873169,2,670653.5,2,2,2,204.93,653,701045.3636,103860.2757,291785.5091,923540.8953
114,다이노 타임,110912,1465663,8.91,23,4,16,64,1,275352,1,1873169,2,670653.5,2,0,2,204.93,653,701045.3636,42032.47881,333817.9879,923540.8953
114,다이노 타임,187364,1465663,8.91,23,5,25,125,1,275352,1,1873169,2,670653.5,2,0,2,204.93,653,701045.3636,129807.4832,463625.4711,923540.8953
114,다이노 타임,194167,1465663,8.91,23,6,36,216,1,275352,1,1873169,2,670653.5,2,0,2,204.93,653,701045.3636,42032.47881,505657.9499,923540.8953
114,다이노 타임,198155,1465663,8.91,23,7,49,343,1,275352,1,1873169,2,670653.5,2,0,2,204.93,653,701045.3636,42032.47881,547690.4287,923540.8953
114,다이노 타임,200612,1465663,8.91,23,8,64,512,1,275352,1,1873169,2,670653.5,2,1,2,204.93,653,701045.3636,42032.47881,589722.9075,923540.8953
114,다이노 타임,218647,1465663,8.91,23,9,81,729,1,275352,1,1873169,2,670653.5,2,2,2,204.93,653,701045.3636,103860.2757,693583.1832,923540.8953
114,다이노 타임,239114,1465663,8.91,23,10,100,1000,1,275352,1,1873169,2,670653.5,2,2,2,204.93,653,701045.3636,103860.2757,797443.459,923540.8953
